"sampleID","peak_or_trough","CI_start_ID","CI_end_ID","CI_width"
"21649",0,0,0,0
"21653",0,0,0,0
"21657",0,0,0,0
"21661",0,0,0,0
"21665",0,0,0,0
"21669",0,0,0,0
"21673",0,0,0,0
"21677",0,0,0,0
"21681",0,0,0,0
"21685",0,0,0,0
"21689",-1,38,436,0.399
"21693",0,0,0,0
"21697",0,0,0,0
"21701",0,0,0,0
"21705",0,0,0,0
"21709",0,0,0,0
"21713",0,0,0,0
"21717",0,0,0,0
"21721",0,0,0,0
"21725",0,0,0,0
"21729",0,0,0,0
"21733",0,0,0,0
"21737",0,0,0,0
"21741",0,0,0,0
"21745",0,0,0,0
"21749",0,0,0,0
"21753",0,0,0,0
"21757",0,0,0,0
"21761",0,0,0,0
"21765",0,0,0,0
"21769",0,0,0,0
"21773",0,0,0,0
"21777",0,0,0,0
"21781",-1,105,769,0.665
"21785",0,0,0,0
"21789",0,0,0,0
"21793",0,0,0,0
"21797",0,0,0,0
"21801",0,0,0,0
"21805",0,0,0,0
"21809",0,0,0,0
"21813",0,0,0,0
"21817",0,0,0,0
"21821",-1,296,383,0.088
"21821",1,443,527,0.085
"21821",-1,627,706,0.08
"21825",0,0,0,0
"21829",0,0,0,0
"21833",0,0,0,0
"21837",0,0,0,0
"21841",0,0,0,0
"21845",0,0,0,0
"21849",0,0,0,0
"21853",0,0,0,0
"21857",0,0,0,0
"21861",0,0,0,0
"21865",0,0,0,0
"21869",0,0,0,0
"21873",0,0,0,0
"21877",0,0,0,0
"21881",0,0,0,0
"21885",0,0,0,0
"21889",0,0,0,0
"21893",0,0,0,0
"21897",0,0,0,0
"21901",0,0,0,0
"21905",0,0,0,0
"21909",0,0,0,0
"21913",0,0,0,0
"21917",0,0,0,0
"21921",0,0,0,0
"21925",0,0,0,0
"21929",0,0,0,0
"21933",0,0,0,0
"21937",0,0,0,0
"21941",0,0,0,0
"21945",0,0,0,0
"21949",0,0,0,0
"21953",0,0,0,0
"21957",0,0,0,0
"21961",0,0,0,0
"21965",0,0,0,0
"21969",0,0,0,0
"21973",0,0,0,0
"21977",0,0,0,0
"21981",0,0,0,0
"21985",0,0,0,0
"21989",0,0,0,0
"21993",0,0,0,0
"21997",0,0,0,0
"20002",-1,21,74,0.054
"20002",1,97,552,0.456
"20002",-1,602,780,0.179
"20006",0,0,0,0
"20010",-1,538,793,0.256
"20014",0,0,0,0
"20018",0,0,0,0
"20022",1,190,392,0.203
"20022",-1,458,758,0.301
"20026",0,0,0,0
"20030",0,0,0,0
"20034",0,0,0,0
"20038",0,0,0,0
"20042",0,0,0,0
"20046",0,0,0,0
"20050",0,0,0,0
"20054",0,0,0,0
"20058",0,0,0,0
"20062",0,0,0,0
"20066",0,0,0,0
"20070",0,0,0,0
"20074",0,0,0,0
"20078",0,0,0,0
"20082",0,0,0,0
"20086",0,0,0,0
"20090",0,0,0,0
"20094",0,0,0,0
"20098",0,0,0,0
"20102",0,0,0,0
"20106",0,0,0,0
"20110",0,0,0,0
"20114",0,0,0,0
"20118",0,0,0,0
"20122",0,0,0,0
"20126",0,0,0,0
"20130",0,0,0,0
"20134",-1,42,414,0.373
"20138",0,0,0,0
"20142",0,0,0,0
"20146",0,0,0,0
"20150",0,0,0,0
"20154",0,0,0,0
"20158",0,0,0,0
"20162",0,0,0,0
"20166",0,0,0,0
"20170",0,0,0,0
"20174",0,0,0,0
"20178",0,0,0,0
"20182",0,0,0,0
"20186",0,0,0,0
"20190",0,0,0,0
"20194",0,0,0,0
"20198",0,0,0,0
"20202",0,0,0,0
"20206",0,0,0,0
"20210",0,0,0,0
"20214",0,0,0,0
"20218",0,0,0,0
"20222",0,0,0,0
"20226",0,0,0,0
"20230",0,0,0,0
"20234",0,0,0,0
"20238",0,0,0,0
"20242",0,0,0,0
"20246",-1,303,866,0.564
"20250",0,0,0,0
"20254",0,0,0,0
"20258",0,0,0,0
"20262",-1,187,475,0.289
"20266",-1,533,689,0.157
"20270",0,0,0,0
"20274",0,0,0,0
"20278",0,0,0,0
"20282",0,0,0,0
"20286",0,0,0,0
"20290",0,0,0,0
"20294",0,0,0,0
"20298",0,0,0,0
"20302",0,0,0,0
"20306",-1,79,203,0.125
"20306",1,307,454,0.148
"20306",-1,492,682,0.191
"20310",0,0,0,0
"20314",-1,65,178,0.114
"20318",0,0,0,0
"20322",0,0,0,0
"20326",0,0,0,0
"20330",0,0,0,0
"20334",0,0,0,0
"20338",0,0,0,0
"20342",1,361,536,0.176
"20342",-1,614,751,0.138
"20346",0,0,0,0
"20350",0,0,0,0
"20354",0,0,0,0
"20358",0,0,0,0
"20362",0,0,0,0
"20366",0,0,0,0
"20370",-1,128,244,0.117
"20370",1,396,474,0.079
"20370",-1,556,822,0.267
"20374",0,0,0,0
"20378",0,0,0,0
"20382",0,0,0,0
"20386",0,0,0,0
"20390",0,0,0,0
"20394",0,0,0,0
"20398",0,0,0,0
"20402",0,0,0,0
"20406",0,0,0,0
"20410",0,0,0,0
"20414",0,0,0,0
"20418",-1,122,825,0.704
"20422",0,0,0,0
"20426",0,0,0,0
"20430",0,0,0,0
"20434",0,0,0,0
"20438",0,0,0,0
"20442",0,0,0,0
"20446",0,0,0,0
"20450",0,0,0,0
"20454",0,0,0,0
"20458",0,0,0,0
"20462",0,0,0,0
"20466",0,0,0,0
"20470",0,0,0,0
"20474",0,0,0,0
"20478",0,0,0,0
"20482",0,0,0,0
"20486",0,0,0,0
"20490",0,0,0,0
"20494",0,0,0,0
"20498",-1,147,827,0.681
"20502",0,0,0,0
"20506",0,0,0,0
"20510",0,0,0,0
"20514",0,0,0,0
"20518",0,0,0,0
"20522",0,0,0,0
"20526",0,0,0,0
"20530",0,0,0,0
"20534",0,0,0,0
"20538",0,0,0,0
"20542",-1,69,109,0.041
"20542",1,386,510,0.125
"20542",-1,610,694,0.085
"20546",-1,35,114,0.08
"20550",0,0,0,0
"20554",0,0,0,0
"20558",0,0,0,0
"20562",0,0,0,0
"20566",0,0,0,0
"20570",0,0,0,0
"20574",0,0,0,0
"20578",0,0,0,0
"20582",0,0,0,0
"20586",0,0,0,0
"20590",0,0,0,0
"20594",0,0,0,0
"20598",0,0,0,0
"20602",-1,369,805,0.437
"20606",-1,48,150,0.103
"20606",1,201,594,0.394
"20606",-1,663,752,0.09
"20610",0,0,0,0
"20614",-1,463,694,0.232
"20618",0,0,0,0
"20622",0,0,0,0
"20626",0,0,0,0
"20630",0,0,0,0
"20634",0,0,0,0
"20638",0,0,0,0
"20642",-1,298,643,0.346
"20646",0,0,0,0
"20650",0,0,0,0
"20654",0,0,0,0
"20658",0,0,0,0
"20662",0,0,0,0
"20666",0,0,0,0
"20670",0,0,0,0
"20674",0,0,0,0
"20678",-1,355,566,0.212
"20682",0,0,0,0
"20686",0,0,0,0
"20690",0,0,0,0
"20694",0,0,0,0
"20698",0,0,0,0
"20702",-1,42,332,0.291
"20706",0,0,0,0
"20710",0,0,0,0
"20714",0,0,0,0
"20718",0,0,0,0
"20722",0,0,0,0
"20726",0,0,0,0
"20730",0,0,0,0
"20734",0,0,0,0
"20738",0,0,0,0
"20742",0,0,0,0
"20746",0,0,0,0
"20750",0,0,0,0
"20754",1,32,71,0.04
"20754",-1,134,629,0.496
"20758",0,0,0,0
"20762",0,0,0,0
"20766",0,0,0,0
"20770",0,0,0,0
"20774",0,0,0,0
"20778",0,0,0,0
"20782",0,0,0,0
"20786",0,0,0,0
"20790",0,0,0,0
"20794",0,0,0,0
"20798",0,0,0,0
"20802",0,0,0,0
"20806",0,0,0,0
"20810",0,0,0,0
"20814",0,0,0,0
"20818",0,0,0,0
"20822",0,0,0,0
"20826",0,0,0,0
"20830",0,0,0,0
"20834",0,0,0,0
"20838",0,0,0,0
"20842",0,0,0,0
"20846",0,0,0,0
"20850",0,0,0,0
"20854",0,0,0,0
"20858",0,0,0,0
"20862",0,0,0,0
"20866",0,0,0,0
"20870",0,0,0,0
"20874",0,0,0,0
"20878",0,0,0,0
"20882",0,0,0,0
"20886",0,0,0,0
"20890",0,0,0,0
"20894",0,0,0,0
"20898",0,0,0,0
"20902",0,0,0,0
"20906",0,0,0,0
"20910",0,0,0,0
"20914",0,0,0,0
"20918",0,0,0,0
"20922",0,0,0,0
"20926",0,0,0,0
"20930",0,0,0,0
"20934",0,0,0,0
"20938",0,0,0,0
"20942",0,0,0,0
"20946",0,0,0,0
"20950",0,0,0,0
"20954",0,0,0,0
"20958",0,0,0,0
"20962",0,0,0,0
"20966",-1,649,801,0.153
"20970",0,0,0,0
"20974",0,0,0,0
"20978",0,0,0,0
"20982",0,0,0,0
"20986",0,0,0,0
"20990",-1,411,731,0.321
"20994",0,0,0,0
"20998",0,0,0,0
"21002",0,0,0,0
"21006",0,0,0,0
"21010",0,0,0,0
"21014",0,0,0,0
"21018",0,0,0,0
"21022",0,0,0,0
"21026",0,0,0,0
"21030",0,0,0,0
"21034",0,0,0,0
"21038",0,0,0,0
"21042",0,0,0,0
"21046",0,0,0,0
"21050",0,0,0,0
"21054",0,0,0,0
"21058",0,0,0,0
"21062",0,0,0,0
"21066",0,0,0,0
"21070",0,0,0,0
"21074",0,0,0,0
"21078",0,0,0,0
"21082",0,0,0,0
"21086",0,0,0,0
"21090",0,0,0,0
"21094",0,0,0,0
"21098",0,0,0,0
"21102",0,0,0,0
"21106",0,0,0,0
"21110",0,0,0,0
"21114",0,0,0,0
"21118",0,0,0,0
"21122",0,0,0,0
"21126",0,0,0,0
"21130",0,0,0,0
"21134",0,0,0,0
"21138",0,0,0,0
"21142",0,0,0,0
"21146",0,0,0,0
"21150",0,0,0,0
"21154",0,0,0,0
"21158",0,0,0,0
"21162",0,0,0,0
"21166",0,0,0,0
"21170",0,0,0,0
"21174",0,0,0,0
"21178",0,0,0,0
"21182",0,0,0,0
"21186",0,0,0,0
"21190",0,0,0,0
"21194",0,0,0,0
"21198",0,0,0,0
"21202",0,0,0,0
"21206",0,0,0,0
"21210",0,0,0,0
"21214",0,0,0,0
"21218",0,0,0,0
"21222",0,0,0,0
"21226",0,0,0,0
"21230",0,0,0,0
"21234",0,0,0,0
"21238",0,0,0,0
"21242",0,0,0,0
"21246",0,0,0,0
"21250",-1,288,564,0.277
"21250",1,634,756,0.123
"21250",-1,767,876,0.11
"21254",0,0,0,0
"21258",0,0,0,0
"21262",0,0,0,0
"21266",0,0,0,0
"21270",0,0,0,0
"21274",0,0,0,0
"21278",0,0,0,0
"21282",0,0,0,0
"21286",0,0,0,0
"21290",0,0,0,0
"21294",0,0,0,0
"21298",0,0,0,0
"21302",0,0,0,0
"21306",0,0,0,0
"21310",0,0,0,0
"21314",0,0,0,0
"21318",0,0,0,0
"21322",-1,654,753,0.1
"21326",0,0,0,0
"21330",0,0,0,0
"21334",0,0,0,0
"21338",0,0,0,0
"21342",0,0,0,0
"21346",0,0,0,0
"21350",0,0,0,0
"21354",0,0,0,0
"21358",0,0,0,0
"21362",0,0,0,0
"21366",0,0,0,0
"21370",0,0,0,0
"21374",0,0,0,0
"21378",0,0,0,0
"21382",0,0,0,0
"21386",0,0,0,0
"21390",0,0,0,0
"21394",0,0,0,0
"21398",0,0,0,0
"21402",0,0,0,0
"21406",0,0,0,0
"21410",0,0,0,0
"21414",0,0,0,0
"21418",0,0,0,0
"21422",0,0,0,0
"21426",0,0,0,0
"21430",0,0,0,0
"21434",0,0,0,0
"21438",0,0,0,0
"21442",0,0,0,0
"21446",0,0,0,0
"21450",0,0,0,0
"21454",0,0,0,0
"21458",0,0,0,0
"21462",0,0,0,0
"21466",0,0,0,0
"21470",0,0,0,0
"21474",0,0,0,0
"21478",-1,792,878,0.087
"21482",0,0,0,0
"21486",0,0,0,0
"21490",0,0,0,0
"21494",0,0,0,0
"21498",0,0,0,0
"21502",1,165,318,0.154
"21502",-1,393,763,0.371
"21506",0,0,0,0
"21510",0,0,0,0
"21514",0,0,0,0
"21518",0,0,0,0
"21522",0,0,0,0
"21526",0,0,0,0
"21530",0,0,0,0
"21534",-1,194,707,0.514
"21538",0,0,0,0
"21542",0,0,0,0
"21546",0,0,0,0
"21550",1,956,982,0.027
"21554",0,0,0,0
"21558",0,0,0,0
"21562",0,0,0,0
"21566",0,0,0,0
"21570",0,0,0,0
"21574",0,0,0,0
"21578",0,0,0,0
"21582",0,0,0,0
"21586",0,0,0,0
"21590",0,0,0,0
"21594",0,0,0,0
"21598",0,0,0,0
"21602",0,0,0,0
"21606",0,0,0,0
"21610",0,0,0,0
"21614",0,0,0,0
"21618",0,0,0,0
"21622",0,0,0,0
"21626",0,0,0,0
"21630",0,0,0,0
"21634",0,0,0,0
"21638",0,0,0,0
"21642",0,0,0,0
"21646",0,0,0,0
"21650",0,0,0,0
"21654",-1,154,361,0.208
"21658",0,0,0,0
"21662",0,0,0,0
"21666",0,0,0,0
"21670",0,0,0,0
"21674",0,0,0,0
"21678",0,0,0,0
"21682",0,0,0,0
"21686",0,0,0,0
"21690",0,0,0,0
"21694",0,0,0,0
"21698",0,0,0,0
"21702",0,0,0,0
"21706",0,0,0,0
"21710",0,0,0,0
"21714",0,0,0,0
"21718",0,0,0,0
"21722",0,0,0,0
"21726",0,0,0,0
"21730",0,0,0,0
"21734",0,0,0,0
"21738",0,0,0,0
"21742",0,0,0,0
"21746",0,0,0,0
"21750",0,0,0,0
"21754",0,0,0,0
"21758",0,0,0,0
"21762",0,0,0,0
"21766",0,0,0,0
"21770",0,0,0,0
"21774",0,0,0,0
"21778",0,0,0,0
"21782",0,0,0,0
"21786",0,0,0,0
"21790",-1,44,312,0.269
"21794",0,0,0,0
"21798",0,0,0,0
"21802",0,0,0,0
"21806",0,0,0,0
"21810",0,0,0,0
"21814",0,0,0,0
"21818",0,0,0,0
"21822",0,0,0,0
"21826",0,0,0,0
"21830",0,0,0,0
"21834",0,0,0,0
"21838",0,0,0,0
"21842",-1,231,902,0.672
"21846",0,0,0,0
"21850",0,0,0,0
"21854",0,0,0,0
"21858",0,0,0,0
"21862",0,0,0,0
"21866",0,0,0,0
"21870",0,0,0,0
"21874",0,0,0,0
"21878",0,0,0,0
"21882",0,0,0,0
"21886",0,0,0,0
"21890",0,0,0,0
"21894",0,0,0,0
"21898",0,0,0,0
"21902",0,0,0,0
"21906",0,0,0,0
"21910",0,0,0,0
"21914",0,0,0,0
"21918",0,0,0,0
"21922",0,0,0,0
"21926",0,0,0,0
"21930",0,0,0,0
"21934",-1,318,962,0.645
"21938",0,0,0,0
"21942",0,0,0,0
"21946",0,0,0,0
"21950",0,0,0,0
"21954",0,0,0,0
"21958",0,0,0,0
"21962",0,0,0,0
"21966",0,0,0,0
"21970",0,0,0,0
"21974",0,0,0,0
"21978",0,0,0,0
"21982",0,0,0,0
"21986",0,0,0,0
"21990",0,0,0,0
"21994",0,0,0,0
"21998",0,0,0,0
"20003",0,0,0,0
"20007",0,0,0,0
"20011",0,0,0,0
"20015",0,0,0,0
"20019",0,0,0,0
"20023",0,0,0,0
"20027",0,0,0,0
"20031",0,0,0,0
"20035",0,0,0,0
"20039",0,0,0,0
"20043",-1,96,456,0.361
"20047",0,0,0,0
"20051",0,0,0,0
"20055",0,0,0,0
"20059",0,0,0,0
"20063",0,0,0,0
"20067",-1,433,753,0.321
"20067",1,936,978,0.043
"20071",0,0,0,0
"20075",0,0,0,0
"20079",0,0,0,0
"20083",0,0,0,0
"20087",0,0,0,0
"20091",0,0,0,0
"20095",0,0,0,0
"20099",0,0,0,0
"20103",0,0,0,0
"20107",0,0,0,0
"20111",0,0,0,0
"20115",0,0,0,0
"20119",0,0,0,0
"20123",0,0,0,0
"20127",0,0,0,0
"20131",0,0,0,0
"20135",0,0,0,0
"20139",0,0,0,0
"20143",0,0,0,0
"20147",0,0,0,0
"20151",0,0,0,0
"20155",0,0,0,0
"20159",0,0,0,0
"20163",0,0,0,0
"20167",0,0,0,0
"20171",0,0,0,0
"20175",0,0,0,0
"20179",0,0,0,0
"20183",0,0,0,0
"20187",0,0,0,0
"20191",0,0,0,0
"20195",0,0,0,0
"20199",0,0,0,0
"20203",0,0,0,0
"20207",-1,339,956,0.618
"20211",0,0,0,0
"20215",0,0,0,0
"20219",0,0,0,0
"20223",0,0,0,0
"20227",0,0,0,0
"20231",0,0,0,0
"20235",0,0,0,0
"20239",0,0,0,0
"20243",0,0,0,0
"20247",-1,74,648,0.575
"20251",0,0,0,0
"20255",0,0,0,0
"20259",0,0,0,0
"20263",0,0,0,0
"20267",0,0,0,0
"20271",0,0,0,0
"20275",0,0,0,0
"20279",0,0,0,0
"20283",0,0,0,0
"20287",0,0,0,0
"20291",0,0,0,0
"20295",1,91,196,0.106
"20295",-1,304,403,0.1
"20295",1,498,578,0.081
"20295",-1,600,821,0.222
"20295",1,920,948,0.029
"20299",0,0,0,0
"20303",0,0,0,0
"20307",0,0,0,0
"20311",0,0,0,0
"20315",0,0,0,0
"20319",0,0,0,0
"20323",0,0,0,0
"20327",0,0,0,0
"20331",0,0,0,0
"20335",0,0,0,0
"20339",0,0,0,0
"20343",0,0,0,0
"20347",0,0,0,0
"20351",0,0,0,0
"20355",-1,179,921,0.743
"20359",0,0,0,0
"20363",0,0,0,0
"20367",0,0,0,0
"20371",0,0,0,0
"20375",0,0,0,0
"20379",0,0,0,0
"20383",0,0,0,0
"20387",0,0,0,0
"20391",0,0,0,0
"20395",0,0,0,0
"20399",0,0,0,0
"20403",0,0,0,0
"20407",0,0,0,0
"20411",0,0,0,0
"20415",0,0,0,0
"20419",0,0,0,0
"20423",0,0,0,0
"20427",0,0,0,0
"20431",0,0,0,0
"20435",0,0,0,0
"20439",0,0,0,0
"20443",0,0,0,0
"20447",0,0,0,0
"20451",0,0,0,0
"20455",0,0,0,0
"20459",0,0,0,0
"20463",0,0,0,0
"20467",0,0,0,0
"20471",0,0,0,0
"20475",0,0,0,0
"20479",0,0,0,0
"20483",0,0,0,0
"20487",0,0,0,0
"20491",-1,38,508,0.471
"20495",0,0,0,0
"20499",0,0,0,0
"20503",0,0,0,0
"20507",0,0,0,0
"20511",0,0,0,0
"20515",-1,40,235,0.196
"20519",0,0,0,0
"20523",0,0,0,0
"20527",0,0,0,0
"20531",0,0,0,0
"20535",0,0,0,0
"20539",0,0,0,0
"20543",0,0,0,0
"20547",0,0,0,0
"20551",0,0,0,0
"20555",0,0,0,0
"20559",0,0,0,0
"20563",0,0,0,0
"20567",0,0,0,0
"20571",-1,89,209,0.121
"20575",0,0,0,0
"20579",0,0,0,0
"20583",0,0,0,0
"20587",0,0,0,0
"20591",0,0,0,0
"20595",0,0,0,0
"20599",0,0,0,0
"20603",0,0,0,0
"20607",0,0,0,0
"20611",0,0,0,0
"20615",0,0,0,0
"20619",0,0,0,0
"20623",-1,20,68,0.049
"20623",1,142,291,0.15
"20623",-1,378,694,0.317
"20627",0,0,0,0
"20631",0,0,0,0
"20635",0,0,0,0
"20639",0,0,0,0
"20643",0,0,0,0
"20647",0,0,0,0
"20651",0,0,0,0
"20655",0,0,0,0
"20659",0,0,0,0
"20663",0,0,0,0
"20667",0,0,0,0
"20671",0,0,0,0
"20675",0,0,0,0
"20679",0,0,0,0
"20683",0,0,0,0
"20687",0,0,0,0
"20691",-1,817,903,0.087
"20695",0,0,0,0
"20699",0,0,0,0
"20703",0,0,0,0
"20707",0,0,0,0
"20711",0,0,0,0
"20715",0,0,0,0
"20719",0,0,0,0
"20723",0,0,0,0
"20727",0,0,0,0
"20731",0,0,0,0
"20735",0,0,0,0
"20739",0,0,0,0
"20743",1,39,92,0.054
"20743",-1,164,238,0.075
"20747",0,0,0,0
"20751",0,0,0,0
"20755",0,0,0,0
"20759",0,0,0,0
"20763",0,0,0,0
"20767",0,0,0,0
"20771",0,0,0,0
"20775",0,0,0,0
"20779",0,0,0,0
"20783",0,0,0,0
"20787",0,0,0,0
"20791",0,0,0,0
"20795",0,0,0,0
"20799",0,0,0,0
"20803",0,0,0,0
"20807",0,0,0,0
"20811",0,0,0,0
"20815",0,0,0,0
"20819",-1,82,223,0.142
"20819",1,304,448,0.145
"20819",-1,555,699,0.145
"20823",0,0,0,0
"20827",0,0,0,0
"20831",0,0,0,0
"20835",0,0,0,0
"20839",0,0,0,0
"20843",0,0,0,0
"20847",0,0,0,0
"20851",0,0,0,0
"20855",0,0,0,0
"20859",0,0,0,0
"20863",0,0,0,0
"20867",0,0,0,0
"20871",0,0,0,0
"20875",0,0,0,0
"20879",0,0,0,0
"20883",0,0,0,0
"20887",0,0,0,0
"20891",0,0,0,0
"20895",0,0,0,0
"20899",0,0,0,0
"20903",0,0,0,0
"20907",0,0,0,0
"20911",0,0,0,0
"20915",0,0,0,0
"20919",0,0,0,0
"20923",0,0,0,0
"20927",0,0,0,0
"20931",0,0,0,0
"20935",0,0,0,0
"20939",0,0,0,0
"20943",1,909,969,0.061
"20947",0,0,0,0
"20951",0,0,0,0
"20955",0,0,0,0
"20959",0,0,0,0
"20963",0,0,0,0
"20967",0,0,0,0
"20971",0,0,0,0
"20975",0,0,0,0
"20979",0,0,0,0
"20983",0,0,0,0
"20987",0,0,0,0
"20991",0,0,0,0
"20995",0,0,0,0
"20999",0,0,0,0
"21003",0,0,0,0
"21007",0,0,0,0
"21011",0,0,0,0
"21015",1,70,115,0.046
"21015",-1,189,235,0.047
"21015",1,296,648,0.353
"21015",-1,716,805,0.09
"21019",0,0,0,0
"21023",0,0,0,0
"21027",0,0,0,0
"21031",0,0,0,0
"21035",0,0,0,0
"21039",0,0,0,0
"21043",0,0,0,0
"21047",-1,43,284,0.242
"21051",-1,71,116,0.046
"21051",1,188,404,0.217
"21051",-1,418,519,0.102
"21051",1,554,642,0.089
"21051",-1,726,806,0.081
"21055",0,0,0,0
"21059",0,0,0,0
"21063",0,0,0,0
"21067",0,0,0,0
"21071",0,0,0,0
"21075",0,0,0,0
"21079",0,0,0,0
"21083",0,0,0,0
"21087",0,0,0,0
"21091",0,0,0,0
"21095",0,0,0,0
"21099",0,0,0,0
"21103",0,0,0,0
"21107",-1,36,106,0.071
"21111",0,0,0,0
"21115",0,0,0,0
"21119",0,0,0,0
"21123",0,0,0,0
"21127",0,0,0,0
"21131",0,0,0,0
"21135",0,0,0,0
"21139",0,0,0,0
"21143",0,0,0,0
"21147",0,0,0,0
"21151",0,0,0,0
"21155",0,0,0,0
"21159",0,0,0,0
"21163",0,0,0,0
"21167",0,0,0,0
"21171",0,0,0,0
"21175",0,0,0,0
"21179",0,0,0,0
"21183",-1,33,190,0.158
"21187",0,0,0,0
"21191",0,0,0,0
"21195",0,0,0,0
"21199",0,0,0,0
"21203",0,0,0,0
"21207",0,0,0,0
"21211",0,0,0,0
"21215",0,0,0,0
"21219",0,0,0,0
"21223",0,0,0,0
"21227",1,936,968,0.033
"21231",0,0,0,0
"21235",0,0,0,0
"21239",0,0,0,0
"21243",0,0,0,0
"21247",0,0,0,0
"21251",0,0,0,0
"21255",0,0,0,0
"21259",0,0,0,0
"21263",0,0,0,0
"21267",0,0,0,0
"21271",0,0,0,0
"21275",0,0,0,0
"21279",0,0,0,0
"21283",0,0,0,0
"21287",0,0,0,0
"21291",0,0,0,0
"21295",0,0,0,0
"21299",0,0,0,0
"21303",0,0,0,0
"21307",-1,308,662,0.355
"21311",0,0,0,0
"21315",0,0,0,0
"21319",0,0,0,0
"21323",0,0,0,0
"21327",0,0,0,0
"21331",0,0,0,0
"21335",0,0,0,0
"21339",0,0,0,0
"21343",0,0,0,0
"21347",0,0,0,0
"21351",0,0,0,0
"21355",0,0,0,0
"21359",0,0,0,0
"21363",0,0,0,0
"21367",0,0,0,0
"21371",0,0,0,0
"21375",0,0,0,0
"21379",0,0,0,0
"21383",0,0,0,0
"21387",0,0,0,0
"21391",0,0,0,0
"21395",-1,382,785,0.404
"21399",0,0,0,0
"21403",0,0,0,0
"21407",0,0,0,0
"21411",0,0,0,0
"21415",0,0,0,0
"21419",0,0,0,0
"21423",0,0,0,0
"21427",0,0,0,0
"21431",0,0,0,0
"21435",0,0,0,0
"21439",0,0,0,0
"21443",0,0,0,0
"21447",0,0,0,0
"21451",0,0,0,0
"21455",0,0,0,0
"21459",0,0,0,0
"21463",0,0,0,0
"21467",0,0,0,0
"21471",0,0,0,0
"21475",0,0,0,0
"21479",0,0,0,0
"21483",0,0,0,0
"21487",0,0,0,0
"21491",0,0,0,0
"21495",0,0,0,0
"21499",0,0,0,0
"21503",0,0,0,0
"21507",0,0,0,0
"21511",0,0,0,0
"21515",0,0,0,0
"21519",0,0,0,0
"21523",0,0,0,0
"21527",0,0,0,0
"21531",0,0,0,0
"21535",0,0,0,0
"21539",0,0,0,0
"21543",0,0,0,0
"21547",0,0,0,0
"21551",0,0,0,0
"21555",-1,285,732,0.448
"21559",0,0,0,0
"21563",0,0,0,0
"21567",0,0,0,0
"21571",0,0,0,0
"21575",0,0,0,0
"21579",0,0,0,0
"21583",0,0,0,0
"21587",0,0,0,0
"21591",0,0,0,0
"21595",1,247,465,0.219
"21595",-1,479,747,0.269
"21599",0,0,0,0
"21603",0,0,0,0
"21607",0,0,0,0
"21611",0,0,0,0
"21615",0,0,0,0
"21619",0,0,0,0
"21623",0,0,0,0
"21627",0,0,0,0
"21631",0,0,0,0
"21635",0,0,0,0
"21639",0,0,0,0
"21643",0,0,0,0
"21647",0,0,0,0
"21651",0,0,0,0
"21655",0,0,0,0
"21659",0,0,0,0
"21663",0,0,0,0
"21667",0,0,0,0
"21671",0,0,0,0
"21675",0,0,0,0
"21679",0,0,0,0
"21683",0,0,0,0
"21687",0,0,0,0
"21691",0,0,0,0
"21695",0,0,0,0
"21699",0,0,0,0
"21703",0,0,0,0
"21707",0,0,0,0
"21711",0,0,0,0
"21715",0,0,0,0
"21719",0,0,0,0
"21723",0,0,0,0
"21727",0,0,0,0
"21731",0,0,0,0
"21735",0,0,0,0
"21739",0,0,0,0
"21743",0,0,0,0
"21747",0,0,0,0
"21751",0,0,0,0
"21755",0,0,0,0
"21759",0,0,0,0
"21763",0,0,0,0
"21767",1,745,797,0.053
"21767",-1,877,911,0.035
"21771",0,0,0,0
"21775",0,0,0,0
"21779",0,0,0,0
"21783",0,0,0,0
"21787",0,0,0,0
"21791",0,0,0,0
"21795",0,0,0,0
"21799",0,0,0,0
"21803",0,0,0,0
"21807",0,0,0,0
"21811",0,0,0,0
"21815",0,0,0,0
"21819",0,0,0,0
"21823",0,0,0,0
"21827",0,0,0,0
"21831",0,0,0,0
"21835",0,0,0,0
"21839",-1,422,689,0.268
"21843",0,0,0,0
"21847",0,0,0,0
"21851",0,0,0,0
"21855",0,0,0,0
"21859",-1,266,506,0.241
"21859",1,598,741,0.144
"21859",-1,808,879,0.072
"21863",0,0,0,0
"21867",-1,252,812,0.561
"21871",0,0,0,0
"21875",0,0,0,0
"21879",0,0,0,0
"21883",0,0,0,0
"21887",0,0,0,0
"21891",0,0,0,0
"21895",0,0,0,0
"21899",0,0,0,0
"21903",0,0,0,0
"21907",0,0,0,0
"21911",0,0,0,0
"21915",0,0,0,0
"21919",0,0,0,0
"21923",0,0,0,0
"21927",0,0,0,0
"21931",0,0,0,0
"21935",-1,44,310,0.267
"21939",0,0,0,0
"21943",0,0,0,0
"21947",0,0,0,0
"21951",0,0,0,0
"21955",0,0,0,0
"21959",0,0,0,0
"21963",0,0,0,0
"21967",0,0,0,0
"21971",0,0,0,0
"21975",0,0,0,0
"21979",0,0,0,0
"21983",0,0,0,0
"21987",0,0,0,0
"21991",0,0,0,0
"21995",0,0,0,0
"21999",0,0,0,0
"20004",0,0,0,0
"20008",0,0,0,0
"20012",0,0,0,0
"20016",0,0,0,0
"20020",0,0,0,0
"20024",0,0,0,0
"20028",0,0,0,0
"20032",0,0,0,0
"20036",0,0,0,0
"20040",0,0,0,0
"20044",0,0,0,0
"20048",0,0,0,0
